"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00014739","BOSTON, MA US","2015-11-07","13.20",,,"0.00","0.0",,"62","69","50",,"  300","  290",,"25.1","33.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-11-08","11.41",,,"0.00","0.0",,"51","56","44",,"  300","  280",,"18.1","25.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-11-09","8.95",,,"0.00","0.0",,"51","60","41",,"  240","  250",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-11-10","7.61",,,"0.07","0.0",,"49","53","44",,"   30","   30",,"17.0","21.9","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-11-11","16.11",,,"0.54","0.0",,"48","50","46",,"   10","   20",,"25.1","33.1","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-11-12","7.38",,,"0.04","0.0",,"47","57","46",,"  160","  160",,"18.1","23.0","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-11-13","17.90",,,"0.01","0.0",,"54","59","46",,"  260","  260",,"29.1","38.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-11-14","16.11",,,"0.00","0.0",,"45","47","37",,"  290","  290",,"31.1","42.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-11-15","9.62",,,"0.00","0.0",,"43","54","37",,"  260","  250",,"18.1","23.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-11-16","10.74",,,"0.00","0.0",,"53","61","39",,"  360","  360",,"21.0","28.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-11-17","6.71",,,"0.00","0.0",,"40","45","33",,"   10","   10",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-11-18","6.26",,,"0.00","0.0",,"40","48","31",,"  130","  150",,"15.0","17.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-11-19","8.95",,,"0.00","0.0",,"47","55","43",,"  130","  140",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-11-20","12.75",,,"0.86","0.0",,"56","61","44",,"  150","  160",,"25.1","29.1","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-11-21","7.61",,,"0.00","0.0",,"44","48","38",,"   70","   40",,"13.0","16.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-11-22","7.16",,,"0.30","0.0",,"43","49","36",,"  320","  320",,"19.9","25.1","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-11-23","13.42",,,"0.04","0.0",,"40","42","30",,"  290","  300",,"21.9","31.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-11-24","8.05",,,"0.00","0.0",,"35","44","29",,"  260","  270",,"15.0","21.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-11-25","6.04",,,"0.00","0.0",,"39","44","30",,"  160","  130",,"14.1","18.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-11-26","9.62",,,"0.00","0.0",,"46","59","38",,"  190","  170",,"21.9","28.0","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-11-27","14.32",,,"0.00","0.0",,"54","64","48",,"  220","  230",,"25.9","32.0","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-11-28","9.62",,,"0.21","0.0",,"52","60","41",,"   30","  240",,"18.1","23.0","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-11-29","9.62",,,"0.00","0.0",,"38","44","32",,"  340","  350",,"16.1","19.9",,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-11-30","8.72",,,"0.00","0.0",,"33","38","28",,"  350","  360",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-12-01","6.04",,,"0.14","0.0",,"38","45","32",,"  120","  120",,"15.0","17.0","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-12-02","3.80",,,"0.32","0.0",,"43","51","39",,"  300","  300",,"13.0","15.0","    1","    1",,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-12-03","14.09",,,"0.00","0.0",,"48","52","41",,"  280","  290",,"30.0","40.0","    1","    1",,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-12-04","10.74",,,"0.00","0.0",,"43","48","38",,"  300","  300",,"19.9","30.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-12-05","6.71",,,"0.00","0.0",,"44","53","39",,"  290","  280",,"13.0","17.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-12-06","8.05",,,"0.00","0.0",,"44","59","36",,"  230","  280",,"14.1","18.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-12-07","7.38",,,"0.00","0.0",,"45","56","37",,"   40","   50",,"21.9","28.0","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-12-08","10.51",,,"0.00","0.0",,"42","44","37",,"   40","   40",,"21.9","28.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-12-09","7.61",,,"0.00","0.0",,"40","46","37",,"  160","  140",,"18.1","28.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-12-10","4.92",,,"0.00","0.0",,"48","58","43",,"  150","  150",,"19.9","21.9","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-12-11","7.83",,,"0.00","0.0",,"49","58","43",,"  220","  250",,"18.1","23.9","    1","    1",,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-12-12","7.16",,,"0.00","0.0",,"53","61","49",,"  260","  260",,"16.1","21.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-12-13","6.71",,,"0.00","0.0",,"51","53","46",,"  110","  110",,"16.1","18.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-12-14","4.25",,,"0.42","0.0",,"47","58","46",,"  150","  100",,"12.1","14.1","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-12-15","14.09",,,"0.19","0.0",,"55","61","48",,"  270","  280",,"31.1","40.9","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-12-16","8.72",,,"0.00","0.0",,"44","48","38",,"   30","   30",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-12-17","8.05",,,"0.55","0.0",,"44","52","39",,"  150","  140",,"17.0","23.0","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-12-18","10.51",,,"0.04","0.0",,"49","52","39",,"  290","  310",,"18.1","23.0","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-12-19","15.43",,,"0.00","0.0",,"38","40","33",,"  260","  270",,"29.1","38.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-12-20","10.29",,,"0.00","0.0",,"36","41","31",,"  250","  240",,"19.9","25.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-12-21","16.11",,,"0.00","0.0",,"42","53","32",,"  230","  240",,"31.1","40.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-12-22","8.95",,,"0.23","0.0",,"52","60","48",,"  230","  220",,"19.9","28.0","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-12-23","7.38",,,"0.76","0.0",,"52","56","45",,"   80","   90",,"19.9","25.9","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-12-24","8.05",,,"0.24","0.0",,"55","69","48",,"  220","  230",,"25.1","32.0","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-12-25","5.59",,,"0.00","0.0",,"57","62","49",,"  340","  330",,"15.0","21.0","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-12-26","6.71",,,"0.00","0.0",,"49","55","41",,"  340","  320",,"16.1","21.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-12-27","6.26",,,"0.26","0.0",,"46","50","38",,"  320","  320",,"23.9","32.0","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-12-28","13.42",,,"0.00","0.0",,"35","38","29",,"  320","  330",,"25.1","33.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-12-29","18.12",,,"1.02","0.9",,"33","40","24",,"  110","  110",,"29.1","35.1","    1",,,"    1",,"    1",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-12-30","6.26",,,"0.03","0.0",,"26","37","25",,"  320","  340",,"13.0","15.0","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2015-12-31","8.72",,,"0.08","0.0",,"38","47","33",,"  270","  260",,"17.0","23.0","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-01-01","12.75",,,"0.00","0.0",,"39","41","33",,"  260","  260",,"23.0","32.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-01-02","13.42",,,"0.00","0.0",,"35","40","31",,"  260","  270",,"21.9","28.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-01-03","11.63",,,"0.00","0.0",,"36","44","31",,"  260","  240",,"21.0","28.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-01-04","12.30",,,"0.00","0.0",,"30","36","14",,"  320","  320",,"21.0","28.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-01-05","10.07",,,"0.00","0.0",,"16","26","8",,"  330","  320",,"18.1","23.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-01-06","10.07",,,"0.00","0.0",,"30","45","21",,"  230","  210",,"15.0","21.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-01-07","6.49",,,"0.00","0.0",,"33","43","26",,"  230","  240",,"14.1","18.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-01-08","10.96",,,"0.00","0.0",,"35","42","30",,"   90","   80",,"18.1","23.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-01-09","6.04",,,"0.01","0.0",,"40","41","38",,"   90","  100",,"16.1","18.1","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-01-10","14.99",,,"1.38","0.0",,"45","58","38",,"  120","  110",,"30.0","38.9","    1","    1",,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-01-11","19.24",,,"0.00","0.0",,"40","51","25",,"  290","  270",,"30.0","38.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-01-12","9.62",,,"0.08","0.3",,"29","37","21",,"  150","  130",,"19.9","23.0","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-01-13","19.69",,,"0.00","0.0",,"29","33","21",,"  270","  270",,"36.0","47.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-01-14","10.51",,,"0.00","0.0",,"24","30","21",,"  250","  270",,"17.0","23.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-01-15","6.49",,,"0.00","0.0",,"31","42","26",,"  110","   90",,"15.0","17.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-01-16","9.40",,,"1.22","0.0",,"39","43","34",,"  330","  330",,"21.0","28.0","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-01-17","9.40",,,"0.10","1.3",,"35","38","29",,"  270","  260",,"15.0","21.0","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-01-18","16.78",,,"0.11","1.8",,"27","29","19",,"  270","  280",,"30.0","42.9","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-01-19","21.92",,,"0.00","0.0",,"20","25","16",,"  270","  270",,"31.1","45.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-01-20","18.79",,,"0.00","0.0",,"24","33","19",,"  280","  280",,"28.0","38.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-01-21","13.87",,,"0.00","0.0",,"27","33","21",,"  320","  310",,"23.9","35.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-01-22","11.41",,,"0.00","0.0",,"24","32","19",,"  300","  310",,"23.9","31.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-01-23","20.36",,,"0.37","6.1",,"29","32","20",,"   40","   40",,"36.0","45.0","    1","    1",,,,,,,"    1",,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-01-24","11.18",,,"0.00","0.0",,"25","36","18",,"  360","   10",,"28.0","32.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-01-25","7.16",,,"0.00","0.0",,"31","35","26",,"  320","  300",,"14.1","19.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-01-26","14.32",,,"0.00","0.0",,"37","51","28",,"  210","  200",,"30.0","36.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-01-27","12.08",,,"0.00","0.0",,"43","45","31",,"  290","  290",,"21.0","29.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-01-28","8.05",,,"0.00","0.0",,"34","42","26",,"  220","  230",,"18.1","23.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-01-29","7.38",,,"0.00","0.0",,"36","41","33",,"  300","  290",,"18.1","28.0","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-01-30","13.65",,,"0.00","0.0",,"36","43","30",,"  220","  260",,"25.9","32.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-01-31","11.86",,,"0.00","0.0",,"43","57","38",,"  230","  230",,"25.1","31.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-02-01","13.87",,,"0.00","0.0",,"49","65","39",,"  270","  270",,"25.9","33.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-02-02","6.93",,,"0.00","0.0",,"44","50","36",,"  330","  300",,"13.0","17.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-02-03","14.54",,,"0.33","0.0",,"42","57","35",,"  160","  160",,"38.9","46.1","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-02-04","10.51",,,"0.01","0.0",,"54","56","43",,"  290","  280",,"18.1","23.0","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-02-05","13.42",,,"0.96","6.8",,"37","43","25",,"   10","   10",,"25.1","36.9","    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-02-06","10.51",,,"0.00","0.0",,"29","35","24",,"  210","  320",,"18.1","23.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-02-07","9.84",,,"0.00","0.0",,"34","44","29",,"   60","   60",,"25.9","31.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-02-08","21.25",,,"0.53","6.4",,"29","38","18",,"   30","   30",,"38.0","46.1","    1","    1",,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-02-09","6.26",,,"0.00","0.1",,"23","29","20",,"  350","  360",,"16.1","19.9","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-02-10","6.71",,,"0.00","0.1",,"28","36","20",,"  260","  250",,"18.1","23.0","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-02-11","16.78",,,"0.01","0.2",,"28","31","11",,"  270","  270",,"29.1","38.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-02-12","11.63",,,"0.00","0.0",,"15","24","8",,"  290","  300",,"23.0","30.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-02-13","16.33",,,"0.00","0.0",,"20","24","-4",,"  290","  300",,"32.0","42.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-02-14","17.22",,,"0.00","0.0",,"0","12","-9",,"  290","  290",,"29.1","38.0","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-02-15","6.26",,,"0.26","1.3",,"11","35","4",,"  280","  120",,"15.0","19.9","    1",,,"    1","    1",,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-02-16","14.32",,,"0.66","0.0",,"40","54","31",,"  180","  160",,"33.1","47.0","    1",,,,,"    1",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-02-17","10.74",,,"0.00","0.0",,"42","46","34",,"  270","  280",,"23.9","31.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-02-18","12.08",,,"0.00","0.0",,"33","35","24",,"  320","  340",,"21.9","25.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-02-19","8.95",,,"0.00","0.1",,"28","37","20",,"  190","  230",,"17.0","19.9","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-02-20","13.87",,,"0.01","0.0",,"43","60","33",,"  220","  230",,"25.9","32.0","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-02-21","12.53",,,"0.00","0.0",,"50","54","42",,"  270","  260",,"21.9","28.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-02-22","8.28",,,"0.00","0.0",,"40","43","30",,"  100","  100",,"16.1","18.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-02-23","11.41",,,"0.00","0.0",,"33","39","26",,"   70","  110",,"18.1","23.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-02-24","12.08",,,"0.59","0.0",,"39","57","38",,"  170","  170",,"25.9","36.0","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-02-25","22.15",,,"0.81","0.0",,"54","62","41",,"  180","  170",,"40.0","53.9","    1",,"    1",,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-02-26","19.01",,,"0.00","0.0",,"38","41","26",,"  290","  320",,"28.0","40.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-02-27","12.30",,,"0.00","0.0",,"29","39","21",,"  230","  250",,"21.9","31.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-02-28","14.54",,,"0.00","0.0",,"42","58","36",,"  220","  200",,"21.9","29.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-02-29","16.33",,,"0.00","0.0",,"50","64","43",,"  260","  270",,"29.1","38.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-03-01","12.30",,,"0.00","0.0",,"42","49","34",,"  270","  280",,"38.9","55.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-03-02","19.24",,,"0.37","0.0",,"43","53","25",,"  290","  330",,"31.1","38.0","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-03-03","9.62",,,"0.00","0.0",,"27","34","21",,"  320","  280",,"23.9","30.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-03-04","11.63",,,"0.01","0.5",,"29","31","26",,"  360","  360",,"23.9","31.1","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-03-05","10.29",,,"0.00","0.0",,"28","34","23",,"  360","  360",,"21.0","25.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-03-06","6.93",,,"0.00","0.0",,"34","42","30",,"   90","   50",,"13.0","21.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-03-07","11.41",,,"0.00","0.0",,"38","51","30",,"  230","  230",,"32.0","38.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-03-08","8.50",,,"0.00","0.0",,"44","48","36",,"  100","  110",,"15.0","17.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-03-09","13.42",,,"0.00","0.0",,"53","77","40",,"  220","  210",,"21.9","29.1","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-03-10","9.62",,,"0.40","0.0",,"62","66","47",,"   30","  270",,"25.1","38.0","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-03-11","6.93",,,"0.09","0.0",,"48","50","41",,"  330","  330",,"21.0","25.1","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-03-12","11.18",,,"0.00","0.0",,"45","60","36",,"  230","  230",,"21.9","29.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-03-13","9.40",,,"0.00","0.0",,"54","63","45",,"  320","  320",,"21.9","29.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-03-14","17.00",,,"0.21","0.0",,"43","45","39",,"   90","   90",,"23.9","29.1","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-03-15","17.00",,,"1.14","0.0",,"43","45","41",,"   50","   40",,"25.1","32.0","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-03-16","8.28",,,"0.03","0.0",,"43","48","41",,"  350","  350",,"15.0","21.0","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-03-17","10.51",,,"0.07","0.0",,"49","64","43",,"  320","  320",,"36.0","46.1","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-03-18","14.09",,,"0.03","0.0",,"47","52","35",,"  290","  290",,"30.0","40.9","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-03-19","11.41",,,"0.00","0.0",,"37","45","29",,"  340","  290",,"17.0","25.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-03-20","10.51",,,"0.02","0.0",,"32","35","26",,"   50","   50",,"18.1","21.9","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-03-21","10.07",,,"0.22","3.6",,"33","44","28",,"  280","  280",,"16.1","23.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-03-22","14.99",,,"0.00","0.0",,"40","49","33",,"  270","  250",,"23.9","33.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-03-23","11.63",,,"0.00","0.0",,"49","63","42",,"   40","   30",,"23.9","29.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-03-24","16.33",,,"0.00","0.0",,"40","43","36",,"   70","   60",,"23.9","29.1","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-03-25","6.49",,,"0.16","0.0",,"39","46","37",,"  350","  360",,"15.0","19.9","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-03-26","10.29",,,"0.00","0.0",,"40","43","34",,"   80","   80",,"18.1","21.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-03-27","7.61",,,"0.00","0.0",,"37","42","34",,"  110","  150",,"16.1","29.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-03-28","11.18",,,"0.41","0.0",,"40","47","38",,"  270","  270",,"25.1","32.0","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-03-29","20.58",,,"0.00","0.0",,"45","51","38",,"  320","  290",,"31.1","46.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-03-30","12.08",,,"0.00","0.0",,"44","59","34",,"  200","  210",,"23.9","31.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-03-31","22.82",,,"0.00","0.0",,"55","71","43",,"  220","  210",,"38.9","51.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-04-01","17.90",,,"0.05","0.0",,"63","69","59",,"  210","  210",,"29.1","36.9","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-04-02","8.95",,,"0.32","0.0",,"53","59","42",,"  300","  290",,"17.0","21.9","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-04-03","15.88",,,"0.49","1.9",,"38","43","29",,"  270","  320",,"29.1","48.1","    1","    1",,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-04-04","11.18",,,"0.41","4.7",,"28","30","24",,"   20","   50",,"21.9","25.9","    1","    1",,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-04-05","12.53",,,"0.00","0.0",,"29","37","22",,"   20","   10",,"21.0","28.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-04-06","10.07",,,"0.00","0.0",,"33","42","25",,"  200","  200",,"23.9","32.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-04-07","16.55",,,"1.03","0.0",,"49","58","42",,"  180","  160",,"35.1","40.0","    1",,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-04-08","14.99",,,"0.00","0.0",,"49","53","37",,"  240","  230",,"32.0","40.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-04-09","9.84",,,"0.00","0.0",,"39","46","32",,"  110","  330",,"21.9","25.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-04-10","11.86",,,"0.00","0.0",,"39","49","31",,"  320","  330",,"23.0","32.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-04-11","16.78",,,"0.01","0.0",,"48","60","42",,"  210","  210",,"31.1","40.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-04-12","15.88",,,"0.22","0.0",,"55","60","43",,"  210","  220",,"30.0","38.0","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-04-13","10.29",,,"0.00","0.0",,"45","50","38",,"  100","   10",,"17.0","21.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2016-04-14","10.51",,,"0.00","0.0",,"43","49","38",,"   80","   90",,"23.0","28.0",,,,,,,,,,,,,,,,,,,,
